,flight_id,date,origin,destination,airline_code,GCD,actual_distance,mean_latitude,actual_latitude,geta,zeta_1,zeta_2,rolling_geta,rolling_zeta_1,rolling_zeta_2,pre_footprint_first,pre_footprint_business,pre_footprint_premium_economy,pre_footprint_economy,post_footprint_first,post_footprint_business,post_footprint_premium_economy,post_footprint_economy,actual_footprint_first,actual_footprint_business,actual_footprint_premium_economy,actual_footprint_economy
285,523362683,2019-01-16,ICN,LHR,OZ521,8863.736032710949,9340.884790288468,44.4698505,54.778030221608894,1.0538315622009318,1.0538315622009318,1.2318015375745168,1.0485982061308363,1.0485982061308363,1.2476836105792661,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9548.008085766767,7813.599733441943,3823.9498719938288,2953.540370280909,9405.214309558965,7696.768461999194,3766.9134943380986,2909.5258114214016
278,523339386,2019-01-16,ICN,LHR,BA18,8863.736032710949,9304.083351730556,44.4698505,53.09581110050593,1.04967965171735,1.04967965171735,1.1939732313807965,1.0573687036432746,1.0573687036432746,1.2184068804237662,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9285.228637987171,7598.598367076818,3718.9873993864103,2872.5415916329366,8965.246684582233,7336.794950654596,3591.176425952506,2773.910790654426
297,523543423,2019-01-17,ICN,LHR,OZ521,8863.736032710949,9340.463320898516,44.4698505,54.96989424962523,1.053784012342904,1.053784012342904,1.236116011894963,1.047790904614305,1.047790904614305,1.2444585265239425,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9501.245838070985,7775.339712599938,3805.271542374434,2939.126438817862,9455.261160457729,7737.715885461819,3786.9037989868657,2924.9521844967303
296,523539219,2019-01-17,ICN,LHR,KE503,8863.736032710949,9298.649374751498,44.4698505,53.4357317471658,1.0490665945415718,1.0490665945415718,1.201617076431723,1.0500778530733499,1.0500778530733499,1.2209066575430045,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9248.802149073814,7568.794876147707,3704.4375006897685,2861.3135403627684,9036.072765989582,7394.743562715154,3619.4666164237365,2795.7421254064066
292,523520136,2019-01-17,ICN,LHR,BA18,8863.736032710949,9372.88015850343,44.4698505,55.71647270795916,1.057441255460849,1.057441255460849,1.252904430338914,1.0555519435346579,1.0555519435346579,1.2128228344034033,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9208.808327447123,7536.072658453142,3688.462695801379,2848.9858993215867,9693.845194479421,7932.921004206841,3882.2018534853037,2998.493001801712
295,523534624,2019-01-17,ICN,LHR,KE907,8863.736032710949,9357.016178398466,44.4698505,54.70719233104347,1.0556514932154009,1.0556514932154009,1.23020859562016,1.0496938897212686,1.0496938897212686,1.2215146596052624,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9252.141864718567,7571.527370766143,3705.7714893819625,2862.342969758949,9402.97573482155,7694.936900850399,3766.0193363605968,2908.8357961969423
314,523700811,2019-01-18,ICN,LHR,BA18,8863.736032710949,9355.418347359877,44.4698505,55.659602841422185,1.0554712271252675,1.0554712271252675,1.2516255893736856,1.0559157577357605,1.0559157577357605,1.2135158343434767,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9219.405803737367,7544.743320872432,3692.69566502413,2852.252450962187,9659.683536035725,7904.970556389271,3868.556600141032,2987.9630587871075
317,523724991,2019-01-18,ICN,LHR,OZ521,8863.736032710949,9218.461167806248,44.4698505,55.87928476910199,1.040019821640244,1.040019821640244,1.2565656088522716,1.049262144801379,1.049262144801379,1.241269161829528,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9476.010065913222,7754.6922626526775,3795.191572018236,2931.3477988203695,9580.562921410545,7840.235508059577,3836.953309185633,2963.575028426789
316,523716399,2019-01-18,ICN,LHR,KE907,8863.736032710949,9248.821206331251,44.4698505,54.67715667991911,1.0434450182405224,1.0434450182405224,1.2295331795621645,1.049976727220172,1.049976727220172,1.2189776994318764,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9226.728459081967,7550.734584336196,3695.6205665623434,2854.5095762601677,9286.851052822647,7599.925797396752,3719.6354434939894,2873.0416825694397
338,523906307,2019-01-19,ICN,LHR,KE503,8863.736032710949,9377.347590057298,44.4698505,53.42070741272658,1.057945267712272,1.057945267712272,1.2012792220366602,1.0492279571813772,1.0492279571813772,1.2222142868147352,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9255.788426346,7574.510921188588,3707.2280421229198,2863.4669809424054,9108.888730610612,7454.320261041452,3648.551629564978,2818.1868190466957
339,523906800,2019-01-19,ICN,LHR,OZ521,8863.736032710949,9363.139171407112,44.4698505,56.08656460612642,1.056342284658879,1.056342284658879,1.2612267407133837,1.0487953412214268,1.0487953412214268,1.244157887478653,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9506.67684369054,7779.783262652303,3807.4408588236083,2940.8004845841174,9791.013170014996,8012.422075099584,3921.013834622525,3028.4439260790136
